customer_id,cluster,cluster_label
CUS1812,3,Urban Trendy Berlin
CUS1813,0,Mainstream customer
CUS1814,0,Mainstream customer
CUS1815,1,Discount customer
CUS1816,0,Mainstream customer
CUS1817,0,Mainstream customer
CUS1818,1,Discount customer
CUS1819,0,Mainstream customer
CUS182,1,Discount customer
CUS1820,0,Mainstream customer
CUS1821,0,Mainstream customer
CUS1822,1,Discount customer
CUS1823,0,Mainstream customer
CUS1824,0,Mainstream customer
CUS1825,0,Mainstream customer
CUS1826,0,Mainstream customer
CUS1827,0,Mainstream customer
CUS1828,1,Discount customer
CUS1829,1,Discount customer
CUS183,0,Mainstream customer
CUS1830,0,Mainstream customer
CUS1831,0,Mainstream customer
CUS1832,1,Discount customer
CUS1833,0,Mainstream customer
CUS1834,1,Discount customer
CUS1835,0,Mainstream customer
CUS1836,0,Mainstream customer
CUS1837,1,Discount customer
CUS1838,1,Discount customer
CUS1839,0,Mainstream customer
CUS184,2,Premium Bremen Niche
CUS1840,0,Mainstream customer
CUS1841,0,Mainstream customer
CUS1842,0,Mainstream customer
CUS1843,0,Mainstream customer
CUS1844,0,Mainstream customer
CUS1845,0,Mainstream customer
CUS1846,0,Mainstream customer
CUS1847,0,Mainstream customer
CUS1848,0,Mainstream customer
CUS1849,1,Discount customer
CUS185,1,Discount customer
CUS1850,0,Mainstream customer
CUS1851,0,Mainstream customer
CUS1852,0,Mainstream customer
CUS1853,0,Mainstream customer
CUS1854,1,Discount customer
CUS1855,1,Discount customer
CUS1856,1,Discount customer
CUS1857,1,Discount customer
CUS1858,0,Mainstream customer
CUS1859,0,Mainstream customer
CUS186,0,Mainstream customer
CUS1860,1,Discount customer
CUS1861,0,Mainstream customer
CUS1862,0,Mainstream customer
CUS1863,3,Urban Trendy Berlin
CUS1864,0,Mainstream customer
CUS1865,0,Mainstream customer
CUS1866,0,Mainstream customer
CUS1867,1,Discount customer
CUS1868,0,Mainstream customer
CUS1869,0,Mainstream customer
CUS187,1,Discount customer
CUS1870,0,Mainstream customer
CUS1871,1,Discount customer
CUS1872,1,Discount customer
CUS1873,0,Mainstream customer
CUS1874,1,Discount customer
CUS1875,0,Mainstream customer
CUS1876,0,Mainstream customer
CUS1877,0,Mainstream customer
CUS1878,1,Discount customer
CUS1879,0,Mainstream customer
CUS188,0,Mainstream customer
CUS1880,0,Mainstream customer
CUS1881,0,Mainstream customer
CUS1882,0,Mainstream customer
CUS1883,0,Mainstream customer
CUS1884,1,Discount customer
CUS1885,1,Discount customer
CUS1886,0,Mainstream customer
CUS1887,0,Mainstream customer
CUS1888,1,Discount customer
CUS1889,0,Mainstream customer
CUS189,0,Mainstream customer
CUS1890,1,Discount customer
CUS1891,0,Mainstream customer
CUS1892,1,Discount customer
CUS1893,0,Mainstream customer
CUS1894,0,Mainstream customer
CUS1895,1,Discount customer
CUS1896,0,Mainstream customer
CUS1897,0,Mainstream customer
CUS1898,0,Mainstream customer
CUS1899,0,Mainstream customer
CUS19,1,Discount customer
CUS190,1,Discount customer
CUS1900,0,Mainstream customer
CUS1901,0,Mainstream customer
CUS1902,1,Discount customer
CUS1903,0,Mainstream customer
CUS1904,3,Urban Trendy Berlin
CUS1905,1,Discount customer
CUS1906,0,Mainstream customer
CUS1907,0,Mainstream customer
CUS1908,0,Mainstream customer
CUS1909,1,Discount customer
CUS191,0,Mainstream customer
CUS1910,0,Mainstream customer
CUS1911,0,Mainstream customer
CUS1912,1,Discount customer
CUS1913,1,Discount customer
CUS1914,0,Mainstream customer
CUS1915,0,Mainstream customer
CUS1916,1,Discount customer
CUS1917,0,Mainstream customer
CUS1918,0,Mainstream customer
CUS1919,1,Discount customer
CUS192,0,Mainstream customer
CUS1920,0,Mainstream customer
CUS1921,0,Mainstream customer
CUS1922,1,Discount customer
CUS1923,0,Mainstream customer
CUS1924,1,Discount customer
CUS1925,0,Mainstream customer
CUS1926,0,Mainstream customer
CUS1927,0,Mainstream customer
CUS1928,0,Mainstream customer
CUS1929,0,Mainstream customer
CUS193,0,Mainstream customer
CUS1930,1,Discount customer
CUS1931,0,Mainstream customer
CUS1932,0,Mainstream customer
CUS1933,1,Discount customer
CUS1934,0,Mainstream customer
CUS1935,0,Mainstream customer
CUS1936,0,Mainstream customer
CUS1937,0,Mainstream customer
CUS1938,0,Mainstream customer
CUS1939,1,Discount customer
CUS194,0,Mainstream customer
CUS1940,0,Mainstream customer
CUS1941,1,Discount customer
CUS1942,0,Mainstream customer
CUS1943,0,Mainstream customer
CUS1944,0,Mainstream customer
CUS1945,1,Discount customer
CUS1946,0,Mainstream customer
CUS1947,0,Mainstream customer
CUS1948,0,Mainstream customer
CUS1949,2,Premium Bremen Niche
CUS195,1,Discount customer
CUS1950,0,Mainstream customer
CUS1951,1,Discount customer
CUS1952,0,Mainstream customer
CUS1953,0,Mainstream customer
CUS1954,0,Mainstream customer
CUS1955,0,Mainstream customer
CUS1956,0,Mainstream customer
CUS1957,0,Mainstream customer
CUS1958,1,Discount customer
CUS1959,0,Mainstream customer
CUS196,0,Mainstream customer
CUS1960,0,Mainstream customer
CUS1961,0,Mainstream customer
CUS1962,1,Discount customer
CUS1963,0,Mainstream customer
CUS1964,0,Mainstream customer
CUS1965,0,Mainstream customer
CUS1966,1,Discount customer
CUS1967,0,Mainstream customer
CUS1968,0,Mainstream customer
CUS1969,0,Mainstream customer
CUS197,0,Mainstream customer
CUS1970,0,Mainstream customer
CUS1971,0,Mainstream customer
CUS1972,0,Mainstream customer
CUS1973,3,Urban Trendy Berlin
CUS1974,0,Mainstream customer
CUS1975,1,Discount customer
CUS1976,1,Discount customer
CUS1977,1,Discount customer
CUS1978,0,Mainstream customer
CUS1979,0,Mainstream customer
CUS198,3,Urban Trendy Berlin
CUS1980,0,Mainstream customer
CUS1981,1,Discount customer
CUS1982,0,Mainstream customer
CUS1983,1,Discount customer
CUS1984,1,Discount customer
CUS1985,0,Mainstream customer
CUS1986,0,Mainstream customer
CUS1987,1,Discount customer
CUS1988,0,Mainstream customer
CUS1989,0,Mainstream customer
CUS199,0,Mainstream customer
CUS1990,0,Mainstream customer
CUS1991,0,Mainstream customer
CUS1992,3,Urban Trendy Berlin
CUS1993,0,Mainstream customer
CUS1994,1,Discount customer
CUS1995,0,Mainstream customer
CUS1996,1,Discount customer
CUS1997,0,Mainstream customer
CUS1998,0,Mainstream customer
CUS1999,1,Discount customer
CUS2,1,Discount customer
CUS20,1,Discount customer
CUS200,1,Discount customer
CUS2000,0,Mainstream customer
CUS2001,1,Discount customer
CUS2002,1,Discount customer
CUS2003,0,Mainstream customer
CUS2004,1,Discount customer
CUS2005,0,Mainstream customer
CUS2006,0,Mainstream customer
CUS2007,0,Mainstream customer
CUS2008,0,Mainstream customer
CUS2009,1,Discount customer
CUS201,1,Discount customer
CUS2010,0,Mainstream customer
CUS2011,0,Mainstream customer
CUS2012,0,Mainstream customer
CUS2013,0,Mainstream customer
CUS2014,1,Discount customer
CUS2015,1,Discount customer
CUS2016,2,Premium Bremen Niche
CUS2017,0,Mainstream customer
CUS2018,0,Mainstream customer
CUS2019,0,Mainstream customer
CUS202,0,Mainstream customer
CUS2020,1,Discount customer
CUS2021,2,Premium Bremen Niche
CUS2022,0,Mainstream customer
CUS2023,0,Mainstream customer
CUS2024,0,Mainstream customer
CUS2025,0,Mainstream customer
CUS2026,0,Mainstream customer
CUS2027,1,Discount customer
CUS2028,0,Mainstream customer
CUS2029,0,Mainstream customer
CUS203,1,Discount customer
CUS2030,0,Mainstream customer
CUS2031,1,Discount customer
CUS2032,3,Urban Trendy Berlin
CUS2033,0,Mainstream customer
CUS2034,0,Mainstream customer
CUS2035,0,Mainstream customer
CUS2036,0,Mainstream customer
CUS2037,1,Discount customer
CUS2038,0,Mainstream customer
CUS2039,0,Mainstream customer
CUS204,1,Discount customer
CUS2040,0,Mainstream customer
CUS2041,0,Mainstream customer
CUS2042,0,Mainstream customer
CUS2043,1,Discount customer
CUS2044,0,Mainstream customer
CUS2045,0,Mainstream customer
CUS2046,0,Mainstream customer
CUS2047,0,Mainstream customer
CUS2048,1,Discount customer
CUS2049,0,Mainstream customer
CUS205,1,Discount customer
CUS2050,0,Mainstream customer
CUS2051,0,Mainstream customer
CUS2052,0,Mainstream customer
CUS2053,0,Mainstream customer
CUS2054,3,Urban Trendy Berlin
CUS2055,0,Mainstream customer
CUS2056,0,Mainstream customer
CUS2057,0,Mainstream customer
CUS2058,1,Discount customer
CUS2059,2,Premium Bremen Niche
CUS206,0,Mainstream customer
CUS2060,1,Discount customer
CUS2061,0,Mainstream customer
CUS2062,0,Mainstream customer
CUS2063,1,Discount customer
CUS2064,0,Mainstream customer
CUS2065,0,Mainstream customer
CUS2066,0,Mainstream customer
CUS2067,0,Mainstream customer
CUS2068,0,Mainstream customer
CUS2069,0,Mainstream customer
CUS207,1,Discount customer
CUS2070,1,Discount customer
CUS2071,0,Mainstream customer
CUS2072,0,Mainstream customer
CUS2073,0,Mainstream customer
CUS2074,0,Mainstream customer
CUS2075,0,Mainstream customer
CUS2076,0,Mainstream customer
CUS2077,1,Discount customer
CUS2078,0,Mainstream customer
CUS2079,0,Mainstream customer
CUS208,0,Mainstream customer
CUS2080,0,Mainstream customer
CUS2081,0,Mainstream customer
CUS2082,0,Mainstream customer
CUS2083,0,Mainstream customer
CUS2084,0,Mainstream customer
CUS2085,1,Discount customer
CUS2086,0,Mainstream customer
CUS2087,0,Mainstream customer
CUS2088,1,Discount customer
CUS2089,0,Mainstream customer
CUS209,0,Mainstream customer
CUS2090,0,Mainstream customer
CUS2091,0,Mainstream customer
CUS2092,0,Mainstream customer
CUS2093,0,Mainstream customer
CUS2094,0,Mainstream customer
CUS2095,0,Mainstream customer
CUS2096,0,Mainstream customer
CUS2097,0,Mainstream customer
CUS2098,1,Discount customer
CUS2099,2,Premium Bremen Niche
CUS21,1,Discount customer
CUS210,1,Discount customer
CUS2100,0,Mainstream customer
CUS2101,0,Mainstream customer
CUS2102,0,Mainstream customer
CUS2103,1,Discount customer
CUS2104,0,Mainstream customer
CUS2105,0,Mainstream customer
CUS2106,0,Mainstream customer
CUS2107,0,Mainstream customer
CUS2108,0,Mainstream customer
CUS2109,0,Mainstream customer
CUS211,1,Discount customer
CUS2110,2,Premium Bremen Niche
CUS2111,0,Mainstream customer
CUS2112,1,Discount customer
CUS2113,0,Mainstream customer
CUS2114,0,Mainstream customer
CUS2115,1,Discount customer
CUS2116,0,Mainstream customer
CUS2117,1,Discount customer
CUS2118,1,Discount customer
CUS2119,1,Discount customer
CUS212,0,Mainstream customer
CUS2120,0,Mainstream customer
CUS2121,0,Mainstream customer
CUS2122,1,Discount customer
CUS2123,0,Mainstream customer
CUS2124,0,Mainstream customer
CUS2125,0,Mainstream customer
CUS2126,1,Discount customer
CUS2127,1,Discount customer
CUS2128,0,Mainstream customer
CUS2129,0,Mainstream customer
CUS213,1,Discount customer
CUS2130,0,Mainstream customer
CUS2131,1,Discount customer
CUS2132,1,Discount customer
CUS2133,0,Mainstream customer
CUS2134,0,Mainstream customer
CUS2135,1,Discount customer
CUS2136,0,Mainstream customer
CUS2137,0,Mainstream customer
CUS2138,0,Mainstream customer
CUS2139,0,Mainstream customer
CUS214,0,Mainstream customer
CUS2140,1,Discount customer
CUS2141,0,Mainstream customer
CUS2142,0,Mainstream customer
CUS2143,1,Discount customer
CUS2144,0,Mainstream customer
CUS2145,1,Discount customer
CUS2146,0,Mainstream customer
CUS2147,0,Mainstream customer
CUS2148,1,Discount customer
CUS2149,0,Mainstream customer
CUS215,0,Mainstream customer
CUS2150,1,Discount customer
CUS2151,0,Mainstream customer
CUS2152,0,Mainstream customer
CUS2153,0,Mainstream customer
CUS2154,0,Mainstream customer
CUS2155,0,Mainstream customer
CUS2156,0,Mainstream customer
CUS2157,0,Mainstream customer
CUS2158,0,Mainstream customer
CUS2159,0,Mainstream customer
CUS216,0,Mainstream customer
CUS2160,0,Mainstream customer
CUS2161,1,Discount customer
CUS2162,0,Mainstream customer
CUS2163,0,Mainstream customer
CUS2164,0,Mainstream customer
CUS2165,1,Discount customer
CUS2166,0,Mainstream customer
CUS2167,1,Discount customer
CUS2168,1,Discount customer
CUS2169,0,Mainstream customer
CUS217,0,Mainstream customer
CUS2170,0,Mainstream customer
CUS2171,2,Premium Bremen Niche
CUS2172,0,Mainstream customer
CUS2173,0,Mainstream customer
CUS2174,1,Discount customer
CUS2175,0,Mainstream customer
CUS2176,0,Mainstream customer
CUS2177,1,Discount customer
CUS2178,0,Mainstream customer
CUS2179,0,Mainstream customer
CUS218,0,Mainstream customer
CUS2180,0,Mainstream customer
CUS2181,0,Mainstream customer
CUS2182,0,Mainstream customer
CUS2183,0,Mainstream customer
CUS2184,0,Mainstream customer
CUS2185,1,Discount customer
CUS2186,0,Mainstream customer
CUS2187,0,Mainstream customer
CUS2188,1,Discount customer
CUS2189,0,Mainstream customer
CUS219,0,Mainstream customer
CUS2190,1,Discount customer
CUS2191,0,Mainstream customer
CUS2192,0,Mainstream customer
CUS2193,0,Mainstream customer
CUS2194,0,Mainstream customer
CUS2195,0,Mainstream customer
CUS2196,0,Mainstream customer
CUS2197,0,Mainstream customer
CUS2198,1,Discount customer
CUS2199,0,Mainstream customer
CUS22,0,Mainstream customer
CUS220,0,Mainstream customer
CUS2200,1,Discount customer
CUS2201,1,Discount customer
CUS2202,3,Urban Trendy Berlin
CUS2203,1,Discount customer
CUS2204,0,Mainstream customer
CUS2205,0,Mainstream customer
CUS2206,1,Discount customer
CUS2207,1,Discount customer
CUS2208,3,Urban Trendy Berlin
CUS2209,0,Mainstream customer
CUS221,1,Discount customer
CUS2210,1,Discount customer
CUS2211,0,Mainstream customer
CUS2212,1,Discount customer
CUS2213,1,Discount customer
CUS2214,1,Discount customer
CUS2215,0,Mainstream customer
CUS2216,1,Discount customer
CUS2217,0,Mainstream customer
CUS2218,1,Discount customer
CUS2219,0,Mainstream customer
CUS222,0,Mainstream customer
CUS2220,0,Mainstream customer
CUS2221,0,Mainstream customer
CUS2222,1,Discount customer
CUS2223,1,Discount customer
CUS2224,1,Discount customer
CUS2225,0,Mainstream customer
CUS2226,0,Mainstream customer
CUS2227,0,Mainstream customer
CUS2228,1,Discount customer
CUS2229,0,Mainstream customer
CUS223,0,Mainstream customer
CUS2230,3,Urban Trendy Berlin
CUS2231,1,Discount customer
CUS2232,0,Mainstream customer
CUS2233,1,Discount customer
CUS2234,0,Mainstream customer
CUS2235,0,Mainstream customer
CUS2236,0,Mainstream customer
CUS2237,3,Urban Trendy Berlin
CUS2238,0,Mainstream customer
CUS2239,0,Mainstream customer
CUS224,0,Mainstream customer
CUS2240,1,Discount customer
CUS2241,0,Mainstream customer
CUS2242,1,Discount customer
CUS2243,1,Discount customer
CUS2244,0,Mainstream customer
CUS2245,1,Discount customer
CUS2246,2,Premium Bremen Niche
CUS2247,1,Discount customer
CUS2248,0,Mainstream customer
CUS2249,0,Mainstream customer
CUS225,0,Mainstream customer
CUS2250,1,Discount customer
CUS2251,0,Mainstream customer
CUS2252,0,Mainstream customer
CUS2253,0,Mainstream customer
CUS2254,1,Discount customer
CUS2255,0,Mainstream customer
CUS2256,1,Discount customer
CUS2257,0,Mainstream customer
CUS2258,0,Mainstream customer
CUS2259,0,Mainstream customer
CUS226,0,Mainstream customer
CUS2260,2,Premium Bremen Niche
CUS2261,0,Mainstream customer
CUS2262,0,Mainstream customer
CUS2263,1,Discount customer
CUS2264,0,Mainstream customer
CUS2265,1,Discount customer
CUS2266,0,Mainstream customer
CUS2267,0,Mainstream customer
CUS2268,0,Mainstream customer
CUS2269,0,Mainstream customer
CUS227,0,Mainstream customer
CUS2270,0,Mainstream customer
CUS2271,0,Mainstream customer
CUS2272,0,Mainstream customer
CUS2273,1,Discount customer
CUS2274,0,Mainstream customer
CUS2275,0,Mainstream customer
CUS2276,0,Mainstream customer
CUS2277,0,Mainstream customer
CUS2278,1,Discount customer
CUS2279,1,Discount customer
CUS228,0,Mainstream customer
CUS2280,3,Urban Trendy Berlin
CUS2281,0,Mainstream customer
CUS2282,1,Discount customer
CUS2283,0,Mainstream customer
CUS2284,0,Mainstream customer
CUS2285,1,Discount customer
CUS2286,3,Urban Trendy Berlin
CUS2287,0,Mainstream customer
CUS2288,0,Mainstream customer
CUS2289,0,Mainstream customer
CUS229,1,Discount customer
CUS2290,0,Mainstream customer
CUS2291,1,Discount customer
CUS2292,0,Mainstream customer
CUS2293,0,Mainstream customer
CUS2294,1,Discount customer
CUS2295,3,Urban Trendy Berlin
CUS2296,1,Discount customer
CUS2297,0,Mainstream customer
CUS2298,0,Mainstream customer
CUS2299,1,Discount customer
CUS23,0,Mainstream customer
CUS230,1,Discount customer
CUS2300,0,Mainstream customer
CUS2301,0,Mainstream customer
CUS2302,1,Discount customer
CUS2303,1,Discount customer
CUS2304,0,Mainstream customer
CUS2305,0,Mainstream customer
CUS2306,0,Mainstream customer
CUS2307,1,Discount customer
CUS2308,1,Discount customer
CUS2309,1,Discount customer
CUS231,1,Discount customer
CUS2310,0,Mainstream customer
CUS2311,0,Mainstream customer
CUS2312,0,Mainstream customer
CUS2313,0,Mainstream customer
CUS2314,1,Discount customer
CUS2315,0,Mainstream customer
CUS2316,0,Mainstream customer
CUS2317,1,Discount customer
CUS2318,0,Mainstream customer
CUS2319,0,Mainstream customer
CUS232,0,Mainstream customer
CUS2320,0,Mainstream customer
CUS2321,0,Mainstream customer
CUS2322,0,Mainstream customer
CUS2323,0,Mainstream customer
CUS2324,0,Mainstream customer
CUS2325,1,Discount customer
CUS2326,0,Mainstream customer
CUS2327,1,Discount customer
CUS2328,0,Mainstream customer
CUS2329,0,Mainstream customer
CUS233,0,Mainstream customer
CUS2330,0,Mainstream customer
CUS2331,0,Mainstream customer
CUS2332,0,Mainstream customer
CUS2333,0,Mainstream customer
CUS2334,0,Mainstream customer
CUS2335,0,Mainstream customer
CUS2336,0,Mainstream customer
CUS2337,0,Mainstream customer
CUS2338,0,Mainstream customer
CUS2339,0,Mainstream customer
CUS234,1,Discount customer
CUS2340,1,Discount customer
CUS2341,1,Discount customer
CUS2342,1,Discount customer
CUS2343,0,Mainstream customer
CUS2344,0,Mainstream customer
CUS2345,1,Discount customer
CUS2346,1,Discount customer
CUS2347,0,Mainstream customer
CUS2348,1,Discount customer
CUS2349,0,Mainstream customer
CUS235,0,Mainstream customer
CUS2350,1,Discount customer
CUS2351,0,Mainstream customer
CUS2352,0,Mainstream customer
CUS2353,1,Discount customer
CUS2354,0,Mainstream customer
CUS2355,0,Mainstream customer
CUS2356,1,Discount customer
CUS2357,1,Discount customer
CUS2358,0,Mainstream customer
CUS2359,0,Mainstream customer
CUS236,1,Discount customer
CUS2360,0,Mainstream customer
CUS2361,0,Mainstream customer
CUS2362,0,Mainstream customer
CUS2363,0,Mainstream customer
CUS2364,0,Mainstream customer
CUS2365,0,Mainstream customer
CUS2366,1,Discount customer
CUS2367,0,Mainstream customer
CUS2368,0,Mainstream customer
CUS2369,0,Mainstream customer
CUS237,0,Mainstream customer
CUS2370,1,Discount customer
CUS2371,0,Mainstream customer
CUS2372,0,Mainstream customer
CUS2373,1,Discount customer
CUS2374,0,Mainstream customer
CUS2375,0,Mainstream customer
CUS2376,0,Mainstream customer
CUS2377,0,Mainstream customer
CUS2378,0,Mainstream customer
CUS2379,0,Mainstream customer
